7,7;0:00.030;a cpu;7,1;0:00.030;d cpu;21,4;0:00.040;g cpu;57,1;0:00.090;j cpu
7,7;0:00.040;b time;23,1;0:00.060;e time;85,7;0:00.160;h time;93,3;0:00.230;k time
15,4;0:00.060;LEFT;53,8;0:00.130;LEFT;100;0:00.290;LEFT;86,7;0:00.360;LEFT
25;0:00.090;PARDUS;38,5;0:00.180;PARDUS;84,6;0:00.400;UBUNTU;100;0:00.510;UBUNTU
30,8;0:00.130;GPOS;30,8;0:00.220;RTOS;100;0:00.530;GPOS;87,5;0:00.650;RTOS
16,7;0:00.150;;53,8;0:00.290;;92,3;0:00.910;;100;0:00.780;
7,7;0:00.160;;68,8;0:00.400;;92,3;0:01.050;;100;0:00.850;
15,4;0:00.180;;100;0:00.530;;69,2;0:01.140;;100;0:00.910;
41,7;0:00.230;;84,6;0:00.640;;53,8;0:01.210;;115,4;0:01.060;
30,8;0:00.270;;100;0:00.770;;84,5;0:01.340;;80;0:01.180;
46,2;0:00.330;;85,7;0:00.890;;69,2;0:01.430;;50;0:01.250;
83,3;0:00.430;;100;0:01.030;;7,7;0:01.440;;50;0:01.320;
38,5;0:00.480;;100;0:01.170;;15,4;0:01.460;;85,7;0:01.440;
38,5;0:00.530;;100;0:01.310;;8,3;0:01.470;;78,6;0:01.550;
83,3;0:00.630;;85,7;0:01.430;;7,7;0:01.480;;21,4;0:01.580;
92,3;0:00.750;;100;0:01.570;;7,7;0:01.490;;6,2;0:01.590;
108,3;0:00.880;;16,7;0:01.600;;7,1;0:01.500;;7,1;0:01.600;
100;0:01.000;;7,1;0:01.610;;7,7;0:01.510;;7,1;0:01.610;
75;0:01.090;;7,1;0:01.620;;7,7;0:01.520;;6,7;0:01.620;
64,3;0:01.180;;7,1;0:01.630;;7,7;0:01.530;;7,1;0:01.630;
30,8;0:01.220;;7,7;0:01.640;;7,7;0:01.540;;7,1;0:01.640;
33,3;0:01.260;;7,7;0:01.650;;7,1;0:01.550;;7,1;0:01.650;
30,8;0:01.300;;42,9;0:01.710;;7,7;0:01.560;;7,1;0:01.660;
15,4;0:01.320;;56,2;0:01.800;;7,7;0:01.570;;7,1;0:01.670;
76,9;0:01.420;;50;0:01.870;;7,7;0:01.580;;7,1;0:01.680;
100;0:01.550;;28,6;0:01.910;;7,7;0:01.590;;6,7;0:01.690;
100;0:01.680;;71,4;0:02.010;;7,7;0:01.600;;6,7;0:01.700;
108,3;0:01.810;;100;0:02.150;;6,2;0:01.610;;6,7;0:01.710;
69,2;0:01.900;;100;0:02.290;;7,1;0:01.620;;6,7;0:01.720;
58,3;0:01.970;;100;0:02.430;;6,2;0:01.630;;7,1;0:01.730;
15,4;0:01.990;;92,9;0:02.560;;7,7;0:01.640;;7,7;0:01.740;
7,1;0:02.000;;76,9;0:02.660;;7,1;0:01.650;;11,8;0:01.760;
7,7;0:02.010;;50;0:02.730;;6,2;0:01.660;;7,1;0:01.770;
15,4;0:02.030;;23,1;0:02.760;;7,1;0:01.670;;7,1;0:01.780;
7,7;0:02.040;;7,7;0:02.770;;7,1;0:01.680;;7,1;0:01.790;
7,7;0:02.050;;7,7;0:02.780;;7,1;0:01.690;;7,1;0:01.800;
7,7;0:02.060;;6,7;0:02.790;;7,7;0:01.700;;14,3;0:01.820;
7,7;0:02.070;;7,1;0:02.800;;7,7;0:01.710;;7,1;0:01.830;
15,4;0:02.090;;7,1;0:02.810;;6,7;0:01.720;;6,2;0:01.840;
7,7;0:02.100;;8,3;0:02.820;;7,7;0:01.730;;6,2;0:01.850;
15,4;0:02.120;;7,1;0:02.830;;7,7;0:01.740;;7,1;0:01.860;
7,7;0:02.130;;7,1;0:02.840;;7,1;0:01.750;;7,1;0:01.870;
7,7;0:02.140;;7,7;0:02.850;;7,7;0:01.760;;7,1;0:01.880;
7,7;0:02.150;;7,1;0:02.860;;7,1;0:01.770;;7,1;0:01.890;
7,7;0:02.160;;7,7;0:02.870;;7,7;0:01.780;;7,1;0:01.900;
7,7;0:02.170;;14,3;0:02.890;;15,4;0:01.800;;7,1;0:01.910;
7,7;0:02.180;;7,1;0:02.900;;6,7;0:01.810;;7,1;0:01.920;
7,1;0:02.190;;12,5;0:02.920;;7,7;0:01.820;;14,3;0:01.940;
8,3;0:02.200;;7,7;0:02.930;;7,1;0:01.830;;7,1;0:01.950;
7,7;0:02.210;;7,7;0:02.940;;7,1;0:01.840;;6,7;0:01.960;
7,7;0:02.220;;7,7;0:02.950;;7,7;0:01.850;;5,9;0:01.970;
7,7;0:02.230;;7,1;0:02.960;;7,7;0:01.860;;6,7;0:01.980;
7,7;0:02.240;;7,7;0:02.970;;7,7;0:01.870;;7,1;0:01.990;
23,1;0:02.270;;7,7;0:02.980;;7,1;0:01.880;;7,1;0:02.000;
7,7;0:02.280;;7,7;0:02.990;;7,7;0:01.890;;7,1;0:02.010;
7,7;0:02.290;;7,7;0:03.000;;7,7;0:01.900;;7,1;0:02.020;
7,7;0:02.300;;6,7;0:03.010;;7,1;0:01.910;;7,1;0:02.030;
8,3;0:02.310;;7,7;0:03.020;;8,3;0:01.920;;7,1;0:02.040;
7,7;0:02.320;;7,1;0:03.030;;7,7;0:01.930;;7,1;0:02.050;
7,7;0:02.330;;7,1;0:03.040;;7,1;0:01.940;;6,7;0:02.060;
15,4;0:02.350;;8,3;0:03.050;;7,7;0:01.950;;6,7;0:02.070;
7,7;0:02.360;;7,1;0:03.060;;7,7;0:01.960;;7,7;0:02.080;
7,7;0:02.370;;7,7;0:03.070;;7,1;0:01.970;;5,6;0:02.090;
7,7;0:02.380;;7,7;0:03.080;;15,4;0:01.990;;11,1;0:02.110;
7,7;0:02.390;;7,7;0:03.090;;7,7;0:02.000;;6,2;0:02.120;
7,7;0:02.400;;7,7;0:03.100;;7,1;0:02.010;;6,2;0:02.130;
7,7;0:02.410;;14,3;0:03.120;;7,7;0:02.020;;6,7;0:02.140;
7,7;0:02.420;;7,7;0:03.130;;7,1;0:02.030;;6,7;0:02.150;
7,7;0:02.430;;7,1;0:03.140;;7,7;0:02.040;;7,1;0:02.160;
7,7;0:02.440;;7,7;0:03.150;;7,1;0:02.050;;6,7;0:02.170;
7,7;0:02.450;;7,7;0:03.160;;7,7;0:02.060;;14,3;0:02.190;
6,7;0:02.460;;7,7;0:03.170;;7,1;0:02.070;;6,7;0:02.200;
7,7;0:02.470;;7,7;0:03.180;;7,7;0:02.080;;6,7;0:02.210;
8,3;0:02.480;;7,7;0:03.190;;7,1;0:02.090;;5,9;0:02.220;
7,7;0:02.490;;7,1;0:03.200;;7,7;0:02.100;;7,1;0:02.230;
7,7;0:02.500;;7,7;0:03.210;;7,7;0:02.110;;14,3;0:02.250;
7,7;0:02.510;;7,7;0:03.220;;7,7;0:02.120;;6,7;0:02.260;
7,7;0:02.520;;7,7;0:03.230;;7,1;0:02.130;;7,1;0:02.270;
8,3;0:02.530;;7,7;0:03.240;;7,7;0:02.140;;7,1;0:02.280;
