8,3;0:02.100;;8,3;0:02.100;;7,7;0:01.720;;7,1;0:01.810;
7,7;0:02.110;;7,7;0:02.110;;7,1;0:01.730;;7,1;0:01.820;
8,3;0:02.120;;8,3;0:02.120;;7,7;0:01.740;;14,3;0:01.840;
7,7;0:02.130;;7,7;0:02.130;;7,1;0:01.750;;7,1;0:01.850;
8,3;0:02.140;;8,3;0:02.140;;7,1;0:01.760;;7,1;0:01.860;
8,3;0:02.150;;8,3;0:02.150;;7,1;0:01.770;;7,7;0:01.870;
8,3;0:02.160;;8,3;0:02.160;;7,7;0:01.780;;6,2;0:01.880;
8,3;0:02.170;;8,3;0:02.170;;7,1;0:01.800;;6,7;0:01.890;
8,3;0:02.180;;8,3;0:02.180;;7,7;0:01.810;;7,1;0:01.900;
8,3;0:02.190;;8,3;0:02.190;;6,7;0:01.820;;7,1;0:01.910;
8,3;0:02.200;;8,3;0:02.200;;7,7;0:01.830;;7,1;0:01.920;
7,7;0:02.210;;7,7;0:02.210;;7,7;0:01.840;;7,1;0:01.930;
8,3;0:02.220;;8,3;0:02.220;;7,7;0:01.850;;6,2;0:01.940;
7,7;0:02.230;;7,7;0:02.230;;7,7;0:01.860;;12,5;0:01.960;
8,3;0:02.240;;8,3;0:02.240;;7,7;0:01.870;;6,7;0:01.970;
7,7;0:02.250;;7,7;0:02.250;;7,7;0:01.880;;14,3;0:01.990;
16,7;0:02.270;;16,7;0:02.270;;7,1;0:01.890;;6,7;0:02.000;
8,3;0:02.280;;8,3;0:02.280;;7,7;0:01.900;;7,1;0:02.010;
7,7;0:02.290;;7,7;0:02.290;;15,4;0:01.920;;5,6;0:02.020;
8,3;0:02.300;;8,3;0:02.300;;7,7;0:01.930;;6,7;0:02.030;
8,3;0:02.310;;8,3;0:02.310;;7,7;0:01.940;;7,1;0:02.040;
8,3;0:02.320;;8,3;0:02.320;;7,1;0:01.950;;7,1;0:02.050;
7,7;0:02.330;;7,7;0:02.330;;7,7;0:01.960;;7,7;0:02.060;
8,3;0:02.340;;8,3;0:02.340;;7,7;0:01.970;;7,1;0:02.070;
7,7;0:02.350;;7,7;0:02.350;;7,7;0:01.980;;7,1;0:02.080;
8,3;0:02.360;;8,3;0:02.360;;7,7;0:01.990;;6,7;0:02.090;
8,3;0:02.370;;8,3;0:02.370;;7,7;0:02.000;;7,1;0:02.100;
7,7;0:02.380;;7,7;0:02.380;;7,7;0:02.010;;7,1;0:02.110;
7,7;0:02.390;;7,7;0:02.390;;7,7;0:02.020;;7,1;0:02.120;
8,3;0:02.400;;8,3;0:02.400;;7,1;0:02.030;;7,1;0:02.130;
7,7;0:02.410;;7,7;0:02.410;;7,7;0:02.040;;6,2;0:02.140;
7,7;0:02.420;;7,7;0:02.420;;16,7;0:02.060;;6,7;0:02.150;
